id,neighborhood,club_vibes,music_genres
ChIJs1_sp_pZwokRNGp8iRpc3Mk,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJMb9VKtRZwokROJ6W_ZVM-og,SoHo,Loungey;Divey,Rock/Indie;Throwbacks/80s-90s
ChIJAQA8xIxZwokRZokKoBrHKC4,SoHo,Loungey;Upscale,House/EDM;Top 40/Pop
ChIJ3RB9uI1ZwokRxCJXW-HpYZI,SoHo,Upscale;Loungey,Jazz/Blues;Rock/Indie
ChIJ_2Qbzo1ZwokRVPBrvp-a9qk,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJUZhoAI1ZwokRuiBzvP58CDs,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJqxBUkY1ZwokRM-YtSwwhy1E,SoHo,Loungey,Rock/Indie;Jazz/Blues
ChIJZ4UT7o1ZwokRpAOpubL6UC4,SoHo,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJRy7Z-I1ZwokRQm17a6QDJ6E,Greenwich Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJK27hlI1ZwokRSwY94KjJ4PY,SoHo,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJ_dBGqCdZwokRnA5os1HLSdU,SoHo,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJ37h3fhtZwokRXA7bD9v-5D8,Greenwich Village,Loungey;Divey,Rock/Indie;Throwbacks/80s-90s
ChIJpYdiVlVZwokR4jcynE-hZvw,SoHo,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJwSslRhxZwokRBLkPiFyDWHM,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJB814D45ZwokRHQf70R9YryY,Greenwich Village,Loungey;Upscale,Disco/Funk;Jazz/Blues
ChIJ6Q5lB45ZwokRWxpOYs-b3Nc,Greenwich Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJGdKHD45ZwokR0c5wtasiv-Y,SoHo,Loungey;Divey,Rock/Indie;Throwbacks/80s-90s
ChIJE2lK_41ZwokRd26avZGNTsc,Greenwich Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJySiQrZpZwokRvSPZxjsdziM,NoHo,Upscale;Loungey,Top 40/Pop;House/EDM
ChIJs_vt9I9ZwokRxV5EBoQcB5E,Greenwich Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJ6_Zd5lNZwokRyFmqL_1zX3U,SoHo,Loungey;Divey,Chill/Lo-fi;Jazz/Blues
ChIJnSU3A0ZZwokR7idYNeIPu5o,Nolita,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJRUXf9uBZwokR9WS3NBhSjYk,SoHo,Upscale;Loungey,Top 40/Pop;House/EDM
ChIJB6oErCtZwokRb93Ge4wsE1E,NoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJqzkICohZwokR456MkSkZnLU,East Village,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJYUQdLoVZwokRBjKzg6PAaa8,NoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJeRqd0JpZwokRG4UKjO1bU4I,East Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJFf-pIIVZwokRPeulXUC6oqU,East Village,Live Music;Divey,Rock/Indie;Live Music
ChIJK3tvLJtZwokReGHk-DS62eY,East Village,Loungey;Divey,Rock/Indie;Throwbacks/80s-90s
ChIJOcgLF4VZwokR0Sk_RSn9sTo,NoHo,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJi6b8KIVZwokR0jaGWCEGugw,NoHo,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJ4T3bPptZwokRxMTOwDwXsOw,East Village,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJ_VgY0ZpZwokRLw7YQ81Hgfs,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJM2JhFptZwokRqbbbnA7PLOw,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJRVNhqddZwokRtdYJh-uBlCY,NoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ2fn6z55ZwokRB1GZle4Ox1k,East Village,Loungey;Divey,Rock/Indie;Top 40/Pop
ChIJQyDv3spZwokRrrN2ugqm6Vs,East Village,Rooftop/Outdoor;Loungey,Chill/Lo-fi;Top 40/Pop
ChIJM2JhFptZwokR2D7Sa8O4ack,East Village,Loungey;Divey,Disco/Funk;Top 40/Pop
ChIJJzCpvJxZwokRId5k9hJn_lY,East Village,Divey;Loungey,Latin/Reggaeton;Hip-Hop/Rap
ChIJQ8iS8YRZwokRBsrnhO_DFUQ,East Village,Divey;Dancey,Top 40/Pop;Throwbacks/80s-90s
ChIJyddCkZxZwokR9bmyHm7Yevo,East Village,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJMbtTs4RZwokRB3Bd_3yH7AA,East Village,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJ01Ckk51ZwokRVkdfmRgkFA0,East Village,Loungey;Live Music,Latin/Reggaeton;Live Music
ChIJeYoRRYNZwokRMAtxzfUoRao,East Village,Loungey;Live Music,Jazz/Blues;Chill/Lo-fi
ChIJexlyuIRZwokRMjxZG0P5x28,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJu12eWptZwokRcFGOz4iyvHc,East Village,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJt61au5xZwokRc9wzL7Tzc3M,East Village,Loungey;Divey,Rock/Indie;Throwbacks/80s-90s
ChIJ2YoWsYRZwokRJXhv6sEGsw4,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJeXX3pYRZwokR-xjPszfpGm4,East Village,Loungey;Upscale,Latin/Reggaeton;Chill/Lo-fi
ChIJw1RDWoNZwokRYAFf9LI9bd8,East Village,Loungey,Chill/Lo-fi;Jazz/Blues
ChIJr_CugNxZwokRYRqcXtzJ8sQ,East Village,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJ6YU7u5xZwokR7FUcW0oXZSc,East Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJu2seBgBZwokRkrMQHBMe9fY,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJb67-ZZ1ZwokRRxBYr3GlFp0,East Village,Loungey;Divey,Jazz/Blues;Chill/Lo-fi
ChIJK48-E51ZwokRvAA-v6fx9y0,East Village,Loungey,Jazz/Blues;Chill/Lo-fi
ChIJv-yiA51ZwokRfkf4YagKlPs,East Village,Loungey;Divey,Latin/Reggaeton;Chill/Lo-fi
ChIJ3XASaJ1ZwokR4zn6EyjizVM,East Village,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJg3MwTp1ZwokRR09egp9Xo-c,East Village,Loungey;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJI1FMYZ1ZwokRhOThOdTMOgA,East Village,Loungey,Jazz/Blues;Chill/Lo-fi
ChIJdY_U5pxZwokR0A9LyTQzOz8,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJIQ-tSJ1ZwokRnzgbXzA6coI,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJlUueGJ1ZwokRlBb3NEfYFF8,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJd3-uGZ1ZwokR2fCvxWdgWqY,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJ5XAAap1ZwokRk-eUiFS2OaY,East Village,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJObMZS51ZwokR0ffmCsI0qFQ,East Village,Loungey;Divey,Chill/Lo-fi;Jazz/Blues
ChIJm8vZD51ZwokR-5pyz5U7Omg,East Village,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJdWfZe5FZwokR8k6hhjU5uQo,East Village,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJHfvtRp1ZwokREpFE8Z1BEKs,East Village,Loungey;Divey,Jazz/Blues;Chill/Lo-fi
ChIJPSrqH51ZwokRdjrmphePWEw,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJo3_m5pxZwokRyDo458xlexg,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJKU1MNJ1ZwokRQ7eiWK511vI,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJc2yQSp1ZwokRjcWYA96Gmzg,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJ5QOQdQtZwokRSy16jOl97Uc,East Village,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJ-5dI4TtZwokRtdxKtIIbvTU,East Village,Loungey;Divey,Jazz/Blues;Rock/Indie
ChIJMSlMGQBZwokREv99TZ_uyAo,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJrzFieCFZwokRKomv90hsLXE,East Village,Loungey;Divey,Top 40/Pop;Hip-Hop/Rap
ChIJA9irJVtZwokRxk_y6uNanoI,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJp1sD4FJZwokRJ6p8PiIp5RA,East Village,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJ21WpG0BZwokRIonDbEPlMGk,East Village,Loungey;Divey,Chill/Lo-fi;Jazz/Blues
ChIJCYSXIwNZwokRJjqYSCNx8Jg,East Village,Divey;Loungey,Latin/Reggaeton;Top 40/Pop
ChIJq2X9dwBZwokRdlXSC222znQ,East Village,Divey;Loungey,Rock/Indie;Hip-Hop/Rap
ChIJv2D9P31ZwokRBY4dPORqANI,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJSSNcbABZwokR8k86G7mt6w4,East Village,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJ5dKgkl1ZwokRVaLe0VlqPXg,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJ95WxIQBZwokRowSKxzo-Bco,East Village,Loungey,Jazz/Blues;Chill/Lo-fi
ChIJSWvk8gtZwokR0h98Ag1rSnk,East Village,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJHy_IZZ1ZwokRXhUrTBKa-Qg,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJLcKEqeVZwokRTh32VKdJXMw,East Village,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJgYivfXRZwokR0_vc0rI1mFE,East Village,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJQed4Z9dZwokRnlYOGY9Axxs,East Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJKxkUct9ZwokRT2diRBnJEdE,East Village,Divey;Live Music,Rock/Indie;Live Music
ChIJhesNT51ZwokRqIACbMxk2BQ,East Village,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJafC4qXdZwokRjSS6NXfyLxM,East Village,Loungey;Divey,Hip-Hop/Rap;Throwbacks/80s-90s
ChIJKyMLqXdZwokRfDMyt1WaQ28,East Village,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJq-A7UZ1ZwokRC9nHZurb4iQ,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJDTvLBndZwokRovEaQ0L7O3g,East Village,Loungey;Divey,Top 40/Pop;Hip-Hop/Rap
ChIJwRcz2HdZwokR_I0BuB3PkFc,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJn6e7BndZwokRDMI_9jw6xNA,East Village,Loungey,Chill/Lo-fi;Rock/Indie
ChIJ3WRZYp1ZwokR4doiDgu5aoI,East Village,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJ1TQHP9RZwokRcAEjJAZ4G2s,East Village,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJnwc2ixpZwokRNl83dkExYMI,East Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJA_Xy8SlZwokR4-bMwogYGQo,East Village,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJ7QfWz5VZwokRMwX7VtNhwvw,East Village,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJpStBHXZZwokRP6qe0Iyqtsk,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJzVWJIgVZwokRZzgRswAxIJY,East Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJe74ZAXdZwokR3qXA9irhjio,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJw-k7KXZZwokRowO9lfAwuHs,East Village,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJ8UwiNndZwokRdRVevqF6DWw,East Village,Divey;Rooftop/Outdoor,Rock/Indie;Top 40/Pop
ChIJqUPkG7JZwokR-1VdbJhv-2Q,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJx1AoOXVZwokRe1q0RHf5t6U,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJD3o0w4JZwokR-WlDg3eOg0I,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJdZ31x_FZwokRtUjiP962bCE,East Village,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJxynLOQBZwokRU6H9paRbQ2w,East Village,Loungey;Live Music,Jazz/Blues;Rock/Indie
ChIJI9YXVE1ZwokReoSNmmJkwWw,East Village,Loungey;Live Music,Jazz/Blues;Rock/Indie
ChIJ5UXURXdZwokR8bPSfFgCHjg,East Village,Loungey;Divey,Disco/Funk;Hip-Hop/Rap
ChIJ5UXURXdZwokR4sn8rm7f9Q4,East Village,Live Music;Loungey,Jazz/Blues;Live Music
ChIJkyeo3mpZwokRwZC5PT4r9LU,East Village,Loungey;Divey,Latin/Reggaeton;Chill/Lo-fi
ChIJXxVeoOxZwokRQmeffWUTe3c,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJGZlZJGFZwokRdRSS4bR9eCk,Greenpoint,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJG-h7SwBZwokRUEvNVDbFp-g,Greenpoint,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJk6I2NkFZwokRX5KeekjJdZ8,Greenpoint,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJiRJmvmNZwokRBl3IcyTbDgg,Greenpoint,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ_woP70NZwokRAw-VbqPVZ3A,Greenpoint,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJofE6JSBZwokRkOG-yB0pXns,Greenpoint,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJq7FIIURZwokRjEIcTr9zhs0,Greenpoint,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJL9vvz7xZwokRMHb1Gk_eQTA,Greenpoint,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ14HCHkZZwokRkPIGjV78aIE,Greenpoint,Divey,Rock/Indie
ChIJR9WOyUhZwokRYi90_KCKC0w,Greenpoint,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJO73cwmJZwokRV5VbHLw_rkY,Greenpoint,Divey,Rock/Indie;Chill/Lo-fi
ChIJ34NUiUlZwokRkf2-QODrZi0,Greenpoint,Divey;Live Music,Rock/Indie;Live Music
ChIJH5eM2UhZwokRD_6fdnugakM,Greenpoint,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJF7ZQJwhZwokRQ1NMKWeeF1E,Greenpoint,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJjbkLpBhZwokRBROS15xVRlM,Greenpoint,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJa5_AUQBZwokRL10DlS-UnI4,Greenpoint,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJY30nI8BewokRI63lNCzKITg,Ridgewood,Divey,Rock/Indie
ChIJYzMWnfZewokR6NPuqCjGNYs,Ridgewood,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJBcsGEPRewokRyKGZ6oqWUk0,Ridgewood,Divey,Rock/Indie
ChIJYW1dFvRewokR26PLX5Mg7Y8,Ridgewood,Divey,Rock/Indie;Live Music
ChIJ3TKSfPRZwokRahksh93oAN0,Tribeca,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ88g_cfRZwokRI6Te9XP-o0A,Tribeca,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJX5URYPNZwokRlEaFrdshgP4,SoHo,Rooftop/Outdoor;Loungey;Upscale,Top 40/Pop;House/EDM;Chill/Lo-fi
ChIJWeW9WqFZwokRuHFpiy9tn48,Tribeca,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJv1t2TbZZwokR5-pMe4Kces4,Tribeca,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJA7N7UBpZwokREnxABga5Fs8,Tribeca,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJm-zibyVZwokRvW1l7gzdtJo,Tribeca,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ2WPuSHVZwokRsWWXSptB01A,Tribeca,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ8Q3GUj1ZwokRBUaBP_J0x9I,SoHo,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJqW6yuoxZwokRHcasV7UhqPU,SoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJz_UpnYxZwokRbKfKWkGo9MU,SoHo,Divey;Loungey,Latin/Reggaeton;Rock/Indie
ChIJSZFQnYxZwokRL091LJSEBgA,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ65ZWzxdawokRARKGiiku2TM,SoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJAwTF3IxZwokRV37b-jNKkU8,SoHo,Upscale;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJQekFB7hZwokRwXho9MVOfio,Tribeca,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJG6fY_H5ZwokRFAB4NRjikFo,SoHo,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJBS2a7ehZwokR1Gj4ELBwN5Y,Greenwich Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ71HLcIxZwokRXymDgawloWI,SoHo,Upscale;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJA914R4xZwokRzfeGqRbXLd4,SoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJEXPuhotZwokRa4EDU1xXe8E,SoHo,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJPQ65gIxZwokRYYV9buM_BYw,SoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJQSniWIxZwokRyIAdIFQT_bY,SoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJCXuheYxZwokRpofdtpVghKQ,SoHo,Loungey;Upscale,Latin/Reggaeton;Jazz/Blues
ChIJqZJ5gYxZwokRiaBM7dATG5k,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJn0xfg4xZwokRlPaF8Fknp4k,SoHo,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJm3rL5YxZwokRWk_MgQ_fuAk,SoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJd-JJsaFZwokRcv9CCDEcP0g,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJc-JYfIxZwokRmtilseOXbNA,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJiYeFXBFZwokReXDp4XcvblY,SoHo,Loungey;Upscale,Latin/Reggaeton;Disco/Funk
ChIJbRdxqGxZwokR-Nh-PI9Nklw,SoHo,Upscale;Loungey,Latin/Reggaeton;Disco/Funk
ChIJVT40945ZwokR23WgQsDP0aE,SoHo,Loungey;Upscale,House/EDM;Disco/Funk
ChIJRQqJgYVZwokRfJB16sxh1Pg,Nolita,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJpYIgKY9ZwokRG4V7_MMagCo,SoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJuz7Sf3nzwokRcCNO5pFxH6s,Nolita,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJh1RcUY9ZwokRBdN4jArsv20,Nolita,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJC2jHPo9ZwokR_1oNEY13rM4,SoHo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJk1kUppxZwokRwBm5qT4qC3U,Nolita,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJgQx6f4VZwokRO-KNRPprvl0,Nolita,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJOxNibI9ZwokRXEUhYNXr3FA,SoHo,Loungey;Live Music,Jazz/Blues;Rock/Indie
ChIJXXCcUrlZwokR_HadYXDChmY,Nolita,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJkQhyD4VZwokRkuLC_HdUQsU,Nolita,Loungey;Divey,Rock/Indie;Live Music
ChIJ_67GdIVZwokRCIXPZBDVgdY,Nolita,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJ_67GdIVZwokRu5Bq_u7CjH8,Nolita,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJW3GbtYVZwokRr_MFQoKiHws,Lower East Side (LES),Upscale;Loungey,House/EDM;Top 40/Pop
ChIJW3GbtYVZwokRzNb56LoD2BQ,Lower East Side (LES),Rooftop/Outdoor;Upscale,House/EDM;Top 40/Pop
ChIJJQn-IGJZwokRBoWmU41noq4,NoHo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJQ7gmEIVZwokRAjE9nxP7Vak,Nolita,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJAb8jiJZZwokROX7aeBYf2I4,Lower East Side (LES),Loungey;Divey,Hip-Hop/Rap;Top 40/Pop
ChIJZzxjaoNZwokRsBHjEbkGXk4,East Village,Loungey;Divey,Hip-Hop/Rap;Top 40/Pop;Throwbacks/80s-90s
ChIJFTsuboNZwokRNAuw9taAIx4,East Village,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJ_X--hINZwokR0nGi4dhw1JE,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJw-s_gYNZwokR93EwQkUTGkE,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJ4QKVd5xZwokRKNIH6nKJPAE,East Village,Live Music;Loungey,Live Music;Rock/Indie
ChIJV1p-nINZwokRFrjYEWQSbIs,East Village,Fratty;Divey,Top 40/Pop;Hip-Hop/Rap
ChIJYYa4bIRZwokRfF05m4Pogfw,Lower East Side (LES),Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJaQ2Rj4NZwokRjAlud4qhtHE,East Village,Loungey;Divey,Chill/Lo-fi;Rock/Indie
ChIJbRvKhYNZwokR3ZmMG22ThY8,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJUWMfboNZwokRnSILluT-bBc,East Village,Loungey;Divey,Chill/Lo-fi;Jazz/Blues
ChIJH9StWoNZwokR9fISwYIztds,East Village,Loungey;Divey,Latin/Reggaeton;Jazz/Blues
ChIJjw0jcKJZwokRrqj91_P25w8,East Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJicdtzcJZwokRMWJLJoTQhPc,East Village,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJtzrkTJlZwokRe0nb27lMsk4,East Village,Loungey,Chill/Lo-fi
ChIJbXN71WhZwokRNTk55-ScVWY,East Village,Loungey;Divey,Latin/Reggaeton;Top 40/Pop
ChIJX7vXkQVZwokRgltC2oqZ9Fw,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ_4w-t45ZwokRBrwDO9Ei2bQ,East Village,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJYzdjboRZwokR-WVAArYMQmk,Lower East Side (LES),Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJn4jsxcJZwokRQYZkTGbsZrk,Lower East Side (LES),Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJWchAxx9ZwokRD-75SnZdmwg,Lower East Side (LES),Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJJfBEsyNZwokR9CpCFg15lko,Lower East Side (LES),Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJ61jIXZVZwokR_P_DcuCU4s0,Lower East Side (LES),Divey;Live Music,Rock/Indie;Live Music
ChIJwUcmtIJZwokREiWU5DTPSJA,East Village,Live Music;Loungey,Live Music;Jazz/Blues
ChIJEwsBWoJZwokR0hUlK9HWIsM,East Village,Loungey,Jazz/Blues;Chill/Lo-fi
ChIJU5wrU4JZwokRPwj__q1lJ0M,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJnefAt4JZwokRRvgwpTkPssA,East Village,Divey;Loungey,Karaoke;Top 40/Pop
ChIJQwDts4NZwokR1G-QaglL6H0,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJY_1BtoJZwokR-sB-pdEPW44,East Village,Loungey,Chill/Lo-fi;Jazz/Blues
ChIJMbCzTIJZwokREbymvR7Ex8g,East Village,Divey;Fratty,Rock/Indie;Top 40/Pop
ChIJRZhgTIJZwokR5ZRVoHE3tlw,East Village,Divey,Rock/Indie;Punk
ChIJiaPprINZwokR2C1kGvUYBfQ,East Village,Divey;Live Music,Rock/Indie;Live Music
ChIJZ1obu4JZwokRIif6X60iJXM,East Village,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJg_qA-IJZwokRywpUqo35cz8,East Village,Divey;Loungey,Rock/Indie;Live Music
ChIJH_FPMzJZwokRP3RpBsz4ypw,East Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJg-zrrINZwokRyU1EWWoOylk,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJr13vPC9ZwokRBbeMPKOThNM,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJuYFSmoJZwokRP8xONEPWgEA,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJd5X6lqdZwokRmTT4LVSpAl4,East Village,Loungey;Divey,Disco/Funk;Hip-Hop/Rap
ChIJd44UPXhZwokRMNBKRybimqY,East Village,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJuddLo4JZwokRdm_oW8FoWN4,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJOYIs-3ZZwokRH5msQ2RZCQ8,East Village,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJ15UbLXhZwokRSJWN97Vg5Rg,East Village,Loungey;Divey,Chill/Lo-fi;Jazz/Blues
ChIJ_dHPIXhZwokRjbflLgfCFkM,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJy-pjmr1ZwokRwG6Xz0oP2mc,East Village,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJG2-7B3hZwokRqdktPZZZbFw,East Village,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJX2hcgoJZwokR9V1nExgWdds,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJZb9h_9JZwokRI-X1daiAh5M,East Village,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJbXjX58BZwokReonYwLgTufk,East Village,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
